176,51,21,129
176,52,21,129
176,52,21,129
176,51,21,129
176,52,21,129
176,52,21,129
176,51,21,129
175,51,21,129
175,52,21,129
175,52,21,129
175,52,21,129
174,52,21,129
175,53,21,129
174,54,21,129
174,54,21,129
174,54,21,129
173,54,21,129
171,54,21,129
171,56,21,129
171,54,21,129
171,54,21,129
170,54,21,129
170,56,21,129
170,57,21,129
169,57,21,129
169,57,21,129
169,58,21,129
168,58,21,129
165,58,21,129
164,59,21,129
164,60,21,129
165,59,21,129
164,58,21,129
165,58,21,129
168,60,21,129
166,60,21,129
170,64,21,129
170,64,21,129
167,72,21,129
167,73,21,129
166,71,21,129
168,75,21,129
169,77,21,129
171,79,21,129
171,86,21,129
173,86,21,129
172,86,21,129
176,88,21,129
171,53,21,129
166,91,21,129
176,92,21,129
176,90,21,129
170,92,21,129
172,91,21,129
165,93,21,129
140,89,21,129
160,91,21,129
161,93,21,129
162,93,21,129
163,93,21,129
164,93,21,129
166,92,21,129
166,90,21,129
165,91,21,129
166,91,21,129
167,91,21,129
168,90,21,129
168,90,21,129
168,88,21,129
169,88,21,129
169,86,21,129
192,73,21,129
193,73,21,129
194,74,21,129
193,75,21,129
193,76,21,129
192,77,21,129
191,79,21,129
192,81,21,129
191,83,21,129
191,85,21,129
191,87,21,129
189,89,21,129
189,92,21,129
190,93,21,129
196,36,21,129
195,36,21,129
195,39,21,129
193,40,21,129
192,28,21,129
191,30,21,129
225,48,21,129
224,51,21,129
223,53,21,129
222,55,21,129
222,58,21,129
220,62,21,129
221,64,21,129
219,66,21,129
218,70,21,129
217,72,21,129
216,74,21,129
216,75,21,129
214,78,21,129
213,80,21,129
212,82,21,129
210,83,21,129
209,86,21,129
208,88,21,129
207,89,21,129
207,90,21,129
205,91,21,129
203,93,21,129
203,93,21,129
202,93,21,129
200,93,21,129
199,93,21,129
192,61,21,129
192,62,21,129
191,63,21,129
190,64,21,129
181,13,21,129
180,14,21,129
187,64,21,129
186,65,21,129
185,64,21,129
178,12,21,129
183,65,21,129
182,64,21,129
181,63,21,129
180,63,21,129
179,62,21,129
178,64,21,129
178,61,21,129
177,62,21,129
175,60,21,129
174,60,21,129
172,59,21,129
172,59,21,129
172,60,21,129
170,57,21,129
171,58,21,129
170,56,21,129
174,91,21,129
174,89,21,129
174,88,21,129
172,87,21,129
172,87,21,129
172,86,21,129
171,85,21,129
170,84,21,129
169,82,21,129
168,81,21,129
166,80,21,129
166,78,21,129
164,77,21,129
164,75,21,129
157,38,21,129
160,72,21,129
160,71,21,129
157,69,21,129
158,66,21,129
157,64,21,129
156,62,21,129
157,60,21,129
154,58,21,129
153,54,21,129
152,53,21,129
151,50,21,129
150,48,21,129
149,45,21,129
148,43,21,129
146,40,21,129
145,36,21,129
145,33,21,129
143,29,21,129
141,25,21,129
141,21,21,129
138,18,21,129
137,13,21,129
136,10,21,129
134,4,21,129
133,0,21,129
144,52,21,129
89,58,21,129
89,53,21,129
86,48,21,129
85,42,21,129
84,38,21,129
83,32,21,129
81,26,21,129
81,20,21,129
79,14,21,129
78,8,21,129
78,2,21,129
38,0,21,129
68,6,21,129
67,0,21,129
42,52,21,129
41,46,21,129
43,37,21,129
42,31,21,129
41,24,21,129
40,17,21,129
38,11,21,129
38,4,21,129
50,0,21,129
105,14,21,129
68,20,21,129
68,11,21,129
67,7,21,129
65,0,21,129
59,0,21,129
59,0,21,129
86,13,21,129
88,7,21,129
87,0,21,129
83,0,21,129
82,0,21,129
53,1,21,129
49,0,21,129
50,0,21,129
51,0,21,129
50,0,21,129
47,0,21,129
48,0,21,129
47,0,21,129
48,0,21,129
52,1,21,129
46,1,21,129
