241,209,122,99
256,213,122,99
259,222,122,99
260,231,122,99
256,238,122,99
248,248,122,99
243,253,122,99
251,254,122,99
262,262,122,99
258,271,122,99
250,271,122,99
251,271,122,99
259,279,122,99
267,293,122,99
274,305,122,99
279,310,122,99
265,309,122,99
246,298,122,99
242,282,122,99
251,268,122,99
265,258,122,99
278,265,122,99
265,286,122,99
234,305,122,99
220,303,122,99
242,278,122,99
266,256,122,99
281,256,122,99
289,266,122,99
281,271,122,99
253,266,122,99
221,261,122,99
209,254,122,99
211,254,122,99
218,256,122,99
222,255,122,99
224,261,122,99
216,266,122,99
211,258,122,99
210,244,122,99
212,228,122,99
227,211,122,99
236,213,122,99
226,235,122,99
218,256,122,99
226,268,122,99
240,276,122,99
233,289,122,99
221,292,122,99
222,282,122,99
210,260,122,99
205,235,122,99
213,224,122,99
224,227,122,99
233,230,122,99
242,223,122,99
247,213,122,99
238,215,122,99
221,229,122,99
204,250,122,99
199,254,122,99
222,245,122,99
243,237,122,99
254,226,122,99
256,214,122,99
250,207,122,99
229,215,122,99
201,224,122,99
190,221,122,99
181,209,122,99
182,180,122,99
176,172,122,99
182,187,122,99
209,185,122,99
242,179,122,99
234,209,122,99
222,264,122,99
236,320,122,99
285,340,122,99
306,327,122,99
288,295,122,99
244,258,122,99
209,231,122,99
190,225,122,99
198,244,122,99
201,258,122,99
202,258,122,99
208,240,122,99
214,216,122,99
214,198,122,99
209,202,122,99
205,218,122,99
218,232,122,99
244,226,122,99
262,216,122,99
274,221,122,99
306,235,122,99
343,245,122,99
362,245,122,99
363,233,122,99
345,215,122,99
316,209,122,99
297,214,122,99
295,216,122,99
298,217,122,99
289,227,122,99
280,240,122,99
274,247,122,99
280,250,122,99
286,250,122,99
262,262,122,99
231,274,122,99
217,261,122,99
236,239,122,99
260,221,122,99
276,210,122,99
259,222,122,99
244,240,122,99
246,250,122,99
248,255,122,99
270,255,122,99
281,248,122,99
273,241,122,99
263,237,122,99
271,242,122,99
290,242,122,99
288,232,122,99
274,217,122,99
259,206,122,99
266,202,122,99
271,204,122,99
256,204,122,99
225,199,122,99
209,193,122,99
219,193,122,99
232,191,122,99
212,191,122,99
167,195,122,99
148,205,122,99
196,207,122,99
254,208,122,99
291,209,122,99
294,210,122,99
288,211,122,99
268,204,122,99
227,198,122,99
198,196,122,99
200,198,122,99
212,198,122,99
217,195,122,99
207,190,122,99
204,189,122,99
208,188,122,99
228,185,122,99
258,176,122,99
276,161,122,99
259,159,122,99
249,167,122,99
265,164,122,99
290,157,122,99
304,162,122,99
302,193,122,99
280,236,122,99
268,251,122,99
271,244,122,99
266,222,122,99
257,205,122,99
242,205,122,99
231,207,122,99
225,208,122,99
229,204,122,99
249,198,122,99
272,187,122,99
279,188,122,99
277,194,122,99
280,202,122,99
282,217,122,99
277,235,122,99
268,246,122,99
269,245,122,99
272,230,122,99
278,214,122,99
277,200,122,99
259,190,122,99
249,189,122,99
241,196,122,99
228,214,122,99
228,235,122,99
252,244,122,99
291,233,122,99
315,217,122,99
312,202,122,99
309,195,122,99
329,195,122,99
343,190,122,99
358,184,122,99
355,177,122,99
330,186,122,99
312,198,122,99
334,200,122,99
379,196,122,99
409,193,122,99
416,195,122,99
423,204,122,99
436,209,122,99
449,201,122,99
444,189,122,99
417,190,122,99
379,201,122,99
340,209,122,99
323,212,122,99
331,207,122,99
343,200,122,99
357,189,122,99
367,183,122,99
358,191,122,99
350,205,122,99
342,214,122,99
321,211,122,99
279,200,122,99
232,197,122,99
208,199,122,99
213,203,122,99
227,200,122,99
227,194,122,99
210,197,122,99
202,213,122,99
216,228,122,99
253,238,122,99
270,241,122,99
251,240,122,99
213,233,122,99
187,227,122,99
185,223,122,99
212,221,122,99
263,220,122,99
292,223,122,99
288,228,122,99
252,228,122,99
196,226,122,99
150,224,122,99
136,219,122,99
151,207,122,99
178,196,122,99
195,193,122,99
201,192,122,99
217,195,122,99
242,196,122,99
257,200,122,99
260,206,122,99
249,212,122,99
238,218,122,99
234,231,122,99
235,245,122,99
235,244,122,99
241,223,122,99
249,199,122,99
247,203,122,99
244,223,122,99
234,242,122,99
222,249,122,99
212,248,122,99
208,232,122,99
214,209,122,99
218,198,122,99
223,204,122,99
244,222,122,99
253,240,122,99
251,245,122,99
244,234,122,99
243,218,122,99
253,208,122,99
256,208,122,99
259,212,122,99
262,209,122,99
264,204,122,99
271,201,122,99
283,199,122,99
288,190,122,99
286,176,122,99
278,173,122,99
263,184,122,99
270,207,122,99
298,230,122,99
310,220,122,99
297,193,122,99
278,181,122,99
259,189,122,99
264,203,122,99
279,212,122,99
284,218,122,99
280,210,122,99
277,189,122,99
266,168,122,99
274,167,122,99
298,179,122,99
309,190,122,99
284,181,122,99
247,172,122,99
222,174,122,99
226,174,122,99
244,166,122,99
258,161,122,99
262,158,122,99
244,155,122,99
212,159,122,99
195,171,122,99
193,184,122,99
178,189,122,99
155,198,122,99
152,210,122,99
164,204,122,99
184,187,122,99
195,182,122,99
184,184,122,99
169,195,122,99
174,206,122,99
190,197,122,99
199,177,122,99
207,159,122,99
228,150,122,99
246,157,122,99
244,175,122,99
238,193,122,99
233,190,122,99
228,166,122,99
216,141,122,99
203,138,122,99
208,151,122,99
225,172,122,99
236,181,122,99
247,172,122,99
260,158,122,99
273,152,122,99
274,162,122,99
270,177,122,99
242,182,122,99
197,172,122,99
161,161,122,99
152,159,122,99
149,166,122,99
155,173,122,99
164,173,122,99
191,165,122,99
221,160,122,99
235,157,122,99
240,154,122,99
240,152,122,99
230,159,122,99
221,173,122,99
217,186,122,99
195,196,122,99
163,200,122,99
133,199,122,99
108,193,122,99
106,187,122,99
121,187,122,99
146,184,122,99
170,173,122,99
185,170,122,99
205,167,122,99
223,165,122,99
227,156,122,99
218,139,122,99
198,141,122,99
186,150,122,99
198,152,122,99
220,153,122,99
232,146,122,99
246,135,122,99
254,135,122,99
251,137,122,99
241,147,122,99
235,167,122,99
231,181,122,99
231,181,122,99
238,180,122,99
245,173,122,99
253,161,122,99
269,150,122,99
293,158,122,99
314,176,122,99
316,198,122,99
293,217,122,99
259,225,122,99
242,211,122,99
245,185,122,99
239,168,122,99
227,171,122,99
244,191,122,99
262,208,122,99
255,215,122,99
255,196,122,99
260,173,122,99
259,170,122,99
265,197,122,99
269,214,122,99
279,205,122,99
288,180,122,99
286,179,122,99
284,201,122,99
281,209,122,99
281,201,122,99
259,183,122,99
235,173,122,99
236,184,122,99
252,205,122,99
259,211,122,99
269,201,122,99
272,182,122,99
279,177,122,99
297,188,122,99
307,194,122,99
285,189,122,99
249,176,122,99
223,163,122,99
221,166,122,99
212,178,122,99
194,186,122,99
203,187,122,99
235,183,122,99
250,184,122,99
231,188,122,99
203,195,122,99
202,199,122,99
249,194,122,99
270,180,122,99
263,171,122,99
248,172,122,99
232,180,122,99
238,183,122,99
291,190,122,99
336,184,122,99
340,178,122,99
327,172,122,99
295,165,122,99
252,171,122,99
226,186,122,99
247,198,122,99
281,206,122,99
297,201,122,99
281,185,122,99
250,181,122,99
228,194,122,99
236,210,122,99
259,208,122,99
266,189,122,99
256,177,122,99
248,181,122,99
246,196,122,99
264,202,122,99
284,190,122,99
297,173,122,99
315,168,122,99
337,188,122,99
346,211,122,99
347,208,122,99
349,187,122,99
344,167,122,99
339,161,122,99
348,168,122,99
347,170,122,99
331,175,122,99
304,183,122,99
270,187,122,99
257,184,122,99
246,175,122,99
215,155,122,99
182,150,122,99
159,163,122,99
171,178,122,99
212,177,122,99
253,157,122,99
273,138,122,99
270,136,122,99
268,155,122,99
283,176,122,99
300,176,122,99
299,162,122,99
271,164,122,99
222,189,122,99
194,214,122,99
209,221,122,99
227,213,122,99
221,200,122,99
201,197,122,99
191,213,122,99
204,242,122,99
219,262,122,99
236,263,122,99
242,247,122,99
258,220,122,99
274,208,122,99
277,214,122,99
285,230,122,99
318,230,122,99
346,216,122,99
340,189,122,99
297,173,122,99
244,191,122,99
226,224,122,99
235,242,122,99
262,217,122,99
275,193,122,99
276,194,122,99
284,201,122,99
321,201,122,99
360,195,122,99
369,199,122,99
340,210,122,99
281,217,122,99
238,213,122,99
216,197,122,99
211,179,122,99
222,175,122,99
240,174,122,99
259,178,122,99
281,181,122,99
306,181,122,99
310,174,122,99
291,169,122,99
271,172,122,99
255,176,122,99
242,180,122,99
248,179,122,99
260,174,122,99
256,176,122,99
244,181,122,99
259,193,122,99
304,209,122,99
342,213,122,99
331,204,122,99
300,198,122,99
264,195,122,99
230,195,122,99
212,196,122,99
219,197,122,99
234,196,122,99
241,190,122,99
252,179,122,99
262,175,122,99
254,172,122,99
248,174,122,99
251,174,122,99
245,170,122,99
221,169,122,99
192,179,122,99
189,190,122,99
204,195,122,99
207,190,122,99
191,182,122,99
170,189,122,99
159,214,122,99
152,233,122,99
149,232,122,99
150,227,122,99
160,216,122,99
173,208,122,99
184,208,122,99
193,214,122,99
199,215,122,99
206,209,122,99
201,202,122,99
186,206,122,99
174,218,122,99
172,218,122,99
170,209,122,99
157,204,122,99
153,210,122,99
160,227,122,99
165,237,122,99
162,235,122,99
