148,114,34,33
151,119,34,33
154,119,34,33
158,120,34,33
158,118,34,33
158,120,34,33
159,120,34,33
162,122,34,33
161,121,34,33
163,119,34,33
163,116,34,33
159,113,34,33
155,110,34,33
155,107,34,33
154,81,34,33
150,74,34,33
147,70,34,33
142,69,34,33
135,67,34,33
128,67,34,33
128,67,34,33
127,66,34,33
127,65,34,33
128,62,34,33
139,66,34,33
145,73,34,33
150,80,34,33
156,90,34,33
160,102,34,33
163,123,34,33
164,127,34,33
163,124,34,33
165,114,34,33
164,94,34,33
161,60,34,33
196,15,34,33
160,51,34,33
159,52,34,33
158,55,34,33
158,74,34,33
160,93,34,33
161,111,34,33
166,133,34,33
158,125,34,33
158,102,34,33
156,93,34,33
157,91,34,33
155,92,34,33
154,96,34,33
153,114,34,33
153,125,34,33
156,144,34,33
157,161,34,33
155,169,34,33
156,160,34,33
155,143,34,33
153,124,34,33
151,116,34,33
151,110,34,33
148,108,34,33
147,112,34,33
145,119,34,33
142,130,34,33
142,142,34,33
142,149,34,33
138,130,34,33
132,97,34,33
129,88,34,33
125,79,34,33
121,72,34,33
120,78,34,33
120,92,34,33
120,108,34,33
121,126,34,33
122,149,34,33
122,143,34,33
122,123,34,33
129,105,34,33
136,91,34,33
142,76,34,33
147,75,34,33
154,78,34,33
156,83,34,33
160,90,34,33
169,119,34,33
169,122,34,33
172,117,34,33
172,100,34,33
172,85,34,33
177,75,34,33
178,75,34,33
177,79,34,33
178,91,34,33
180,108,34,33
177,145,34,33
172,147,34,33
170,138,34,33
166,119,34,33
163,111,34,33
159,101,34,33
158,99,34,33
155,100,34,33
153,106,34,33
152,114,34,33
150,135,34,33
146,131,34,33
140,113,34,33
133,95,34,33
131,89,34,33
126,83,34,33
124,84,34,33
120,89,34,33
118,98,34,33
120,116,34,33
122,133,34,33
121,128,34,33
120,114,34,33
120,100,34,33
123,94,34,33
130,93,34,33
129,97,34,33
133,105,34,33
138,117,34,33
147,134,34,33
158,147,34,33
162,139,34,33
167,123,34,33
167,106,34,33
170,99,34,33
171,91,34,33
170,92,34,33
167,97,34,33
165,107,34,33
162,121,34,33
160,137,34,33
162,126,34,33
158,107,34,33
159,98,34,33
159,91,34,33
156,87,34,33
156,90,34,33
153,97,34,33
151,107,34,33
149,118,34,33
148,124,34,33
150,113,34,33
147,93,34,33
140,85,34,33
135,84,34,33
124,91,34,33
120,102,34,33
121,120,34,33
118,136,34,33
116,152,34,33
115,156,34,33
118,145,34,33
118,132,34,33
121,125,34,33
128,120,34,33
137,123,34,33
140,127,34,33
148,137,34,33
153,147,34,33
158,165,34,33
169,162,34,33
171,144,34,33
176,132,34,33
182,124,34,33
187,119,34,33
190,118,34,33
191,121,34,33
190,132,34,33
184,141,34,33
177,153,34,33
162,146,34,33
157,129,34,33
146,103,34,33
143,90,34,33
138,82,34,33
135,77,34,33
134,83,34,33
134,92,34,33
136,111,34,33
136,121,34,33
136,114,34,33
138,103,34,33
139,97,34,33
141,95,34,33
145,95,34,33
153,106,34,33
152,116,34,33
156,134,34,33
156,152,34,33
153,163,34,33
157,158,34,33
154,141,34,33
153,135,34,33
154,134,34,33
153,137,34,33
153,148,34,33
153,159,34,33
154,175,34,33
155,191,34,33
158,209,34,33
157,201,34,33
157,185,34,33
156,173,34,33
157,161,34,33
158,152,34,33
157,141,34,33
157,142,34,33
156,148,34,33
156,158,34,33
158,169,34,33
157,143,34,33
156,116,34,33
157,102,34,33
158,90,34,33
158,85,34,33
154,86,34,33
153,94,34,33
153,109,34,33
155,129,34,33
154,138,34,33
148,128,34,33
143,110,34,33
141,101,34,33
139,96,34,33
136,95,34,33
132,103,34,33
131,112,34,33
130,127,34,33
131,138,34,33
134,138,34,33
139,108,34,33
142,100,34,33
143,95,34,33
149,90,34,33
156,90,34,33
158,102,34,33
164,114,34,33
172,126,34,33
174,132,34,33
177,125,34,33
179,92,34,33
178,88,34,33
180,85,34,33
181,84,34,33
183,85,34,33
188,97,34,33
193,110,34,33
195,122,34,33
197,128,34,33
199,121,34,33
198,92,34,33
198,85,34,33
194,84,34,33
187,84,34,33
182,86,34,33
174,102,34,33
171,116,34,33
171,124,34,33
165,123,34,33
162,115,34,33
160,89,34,33
159,84,34,33
156,85,34,33
155,85,34,33
154,91,34,33
150,113,34,33
148,129,34,33
146,138,34,33
144,133,34,33
132,121,34,33
114,106,34,33
114,100,34,33
113,99,34,33
111,102,34,33
109,107,34,33
115,126,34,33
118,139,34,33
124,145,34,33
129,132,34,33
137,114,34,33
143,89,34,33
147,81,34,33
152,78,34,33
156,77,34,33
159,82,34,33
162,102,34,33
163,116,34,33
163,123,34,33
160,121,34,33
161,107,34,33
160,80,34,33
158,78,34,33
156,78,34,33
155,80,34,33
153,87,34,33
146,109,34,33
144,122,34,33
141,128,34,33
137,120,34,33
138,109,34,33
138,101,34,33
140,102,34,33
143,109,34,33
145,116,34,33
145,125,34,33
143,150,34,33
142,162,34,33
142,171,34,33
