133,35,52,182
131,35,52,182
120,36,52,182
118,37,52,182
79,49,52,182
74,50,52,182
81,50,52,182
87,50,52,182
110,44,52,182
109,47,52,182
108,48,52,182
108,50,52,182
107,50,52,182
68,34,52,182
68,37,52,182
68,40,52,182
68,42,52,182
69,45,52,182
67,46,52,182
68,49,52,182
67,50,52,182
67,50,52,182
67,50,52,182
66,50,52,182
67,50,52,182
66,50,52,182
67,50,52,182
67,50,52,182
69,47,52,182
70,46,52,182
70,48,52,182
70,50,52,182
70,50,52,182
70,50,52,182
70,50,52,182
70,50,52,182
69,50,52,182
69,50,52,182
70,50,52,182
70,50,52,182
70,50,52,182
71,50,52,182
71,50,52,182
71,50,52,182
71,50,52,182
71,50,52,182
71,50,52,182
71,50,52,182
71,50,52,182
71,50,52,182
70,50,52,182
71,50,52,182
71,50,52,182
71,50,52,182
71,50,52,182
71,50,52,182
71,50,52,182
72,49,52,182
69,50,52,182
69,50,52,182
70,50,52,182
69,49,52,182
69,50,52,182
68,50,52,182
67,45,52,182
67,43,52,182
66,41,52,182
64,40,52,182
64,34,52,182
62,32,52,182
62,31,52,182
59,26,52,182
59,24,52,182
56,21,52,182
54,16,52,182
52,13,52,182
52,7,52,182
53,3,52,182
50,1,52,182
48,2,52,182
47,0,52,182
46,0,52,182
42,7,52,182
40,3,52,182
38,0,52,182
34,0,52,182
30,0,52,182
27,0,52,182
23,1,52,182
22,0,52,182
19,0,52,182
15,0,52,182
12,0,52,182
10,0,52,182
8,2,52,182
6,1,52,182
5,2,52,182
3,2,52,182
2,3,52,182
0,4,52,182
0,5,52,182
0,6,52,182
0,7,52,182
0,9,52,182
0,10,52,182
0,10,52,182
0,9,52,182
1,10,52,182
0,11,52,182
0,12,52,182
0,11,52,182
0,12,52,182
0,12,52,182
0,8,52,182
0,10,52,182
0,11,52,182
0,10,52,182
0,11,52,182
0,11,52,182
0,11,52,182
0,11,52,182
