146,54,68,101
146,55,68,101
148,55,68,101
151,54,68,101
152,53,68,101
154,54,68,101
156,53,68,101
157,53,68,101
161,53,68,101
163,54,68,101
162,56,68,101
163,58,68,101
164,59,68,101
167,58,68,101
170,62,68,101
174,63,68,101
175,64,68,101
180,64,68,101
183,63,68,101
183,59,68,101
185,56,68,101
188,54,68,101
190,56,68,101
192,60,68,101
193,63,68,101
191,65,68,101
189,66,68,101
188,68,68,101
186,69,68,101
183,69,68,101
179,67,68,101
176,66,68,101
173,65,68,101
169,63,68,101
162,64,68,101
160,62,68,101
155,62,68,101
151,63,68,101
148,63,68,101
149,62,68,101
148,65,68,101
148,64,68,101
147,66,68,101
146,66,68,101
145,66,68,101
141,68,68,101
140,67,68,101
140,67,68,101
141,66,68,101
139,66,68,101
139,64,68,101
141,64,68,101
140,65,68,101
141,67,68,101
141,69,68,101
140,72,68,101
140,73,68,101
142,76,68,101
140,78,68,101
145,71,68,101
149,70,68,101
151,68,68,101
154,65,68,101
159,62,68,101
160,61,68,101
165,59,68,101
167,61,68,101
167,61,68,101
173,65,68,101
171,64,68,101
174,65,68,101
177,67,68,101
177,66,68,101
179,66,68,101
180,67,68,101
180,65,68,101
177,64,68,101
179,63,68,101
175,63,68,101
174,64,68,101
172,65,68,101
171,66,68,101
169,66,68,101
169,62,68,101
169,66,68,101
167,65,68,101
167,64,68,101
165,63,68,101
163,60,68,101
161,61,68,101
156,61,68,101
153,57,68,101
151,56,68,101
152,59,68,101
151,65,68,101
149,66,68,101
150,67,68,101
149,69,68,101
149,70,68,101
149,70,68,101
151,70,68,101
151,68,68,101
151,65,68,101
154,64,68,101
155,64,68,101
157,64,68,101
160,65,68,101
165,68,68,101
167,67,68,101
172,68,68,101
173,69,68,101
172,70,68,101
172,71,68,101
174,67,68,101
178,70,68,101
180,67,68,101
181,66,68,101
181,68,68,101
184,67,68,101
182,64,68,101
183,65,68,101
185,70,68,101
185,71,68,101
189,76,68,101
187,76,68,101
185,73,68,101
185,72,68,101
182,70,68,101
178,66,68,101
177,63,68,101
178,60,68,101
177,61,68,101
172,62,68,101
168,64,68,101
163,67,68,101
160,67,68,101
158,66,68,101
156,65,68,101
154,65,68,101
155,63,68,101
156,61,68,101
155,60,68,101
155,62,68,101
157,62,68,101
159,60,68,101
164,62,68,101
164,64,68,101
165,67,68,101
168,67,68,101
169,68,68,101
173,67,68,101
177,65,68,101
177,64,68,101
177,60,68,101
178,63,68,101
181,67,68,101
180,69,68,101
181,68,68,101
178,70,68,101
181,71,68,101
179,73,68,101
177,75,68,101
176,75,68,101
174,75,68,101
175,73,68,101
173,71,68,101
175,67,68,101
176,65,68,101
173,65,68,101
169,64,68,101
168,65,68,101
167,67,68,101
166,68,68,101
164,70,68,101
158,72,68,101
154,71,68,101
150,69,68,101
149,65,68,101
148,66,68,101
149,65,68,101
148,69,68,101
152,67,68,101
154,69,68,101
155,72,68,101
156,74,68,101
157,75,68,101
162,78,68,101
163,77,68,101
167,77,68,101
170,75,68,101
175,77,68,101
179,75,68,101
181,71,68,101
183,71,68,101
185,66,68,101
188,68,68,101
194,68,68,101
198,69,68,101
199,70,68,101
205,73,68,101
209,75,68,101
209,73,68,101
211,73,68,101
211,74,68,101
211,71,68,101
209,72,68,101
207,72,68,101
209,73,68,101
207,72,68,101
206,72,68,101
202,74,68,101
204,72,68,101
203,71,68,101
203,70,68,101
203,67,68,101
201,72,68,101
198,74,68,101
195,75,68,101
193,74,68,101
193,74,68,101
189,72,68,101
190,73,68,101
189,71,68,101
188,71,68,101
192,70,68,101
195,73,68,101
197,74,68,101
197,74,68,101
196,76,68,101
200,75,68,101
201,73,68,101
203,71,68,101
205,71,68,101
209,70,68,101
